연도,날짜,팀,G,투구수,IP,타자수,피안타,피홈런,볼넷,삼진,실점,자책,lgIP,lgERA,fip_const,home_stadium,FinalPF,ERA,RA9,WHIP,K/9,BB/9,HR/9,K%,BB%,FIP,ERA+,ERA-,IP_O
2026,2026-04-09,SSG,49.0,1595.0,90.0,404.0,88.0,6.0,53.0,76.0,48.0,41.0,888.3333333333334,4.984615384615385,3.578611632270169,문학,1.027807913649001,4.1,4.8,1.5666666666666669,7.6,5.3,0.6,0.1881188118811881,0.1311881188118812,4.523056076714614,125.05346083091396,79.96579969522875,90.0
2026,2026-04-10,SSG,54.0,1767.0,98.0,448.0,98.0,7.0,63.0,84.0,58.0,50.0,980.3333333333334,4.966678000680041,3.5651139068344104,문학,1.027807913649001,4.591836734693878,5.326530612244898,1.6428571428571428,7.714285714285714,5.785714285714286,0.6428571428571429,0.1875,0.140625,4.707971049691553,111.25703583801489,89.88195600105274,98.0
2026,2026-04-11,SSG,57.0,1890.0,106.0,483.0,105.0,7.0,68.0,92.0,62.0,52.0,1069.3333333333333,4.864713216957607,3.6013092269326688,문학,1.027807913649001,4.415094339622642,5.264150943396227,1.6320754716981132,7.811320754716981,5.773584905660377,0.5943396226415094,0.1904761904761904,0.1407867494824016,4.648479038253424,113.33529348133062,88.23376807726068,106.0
2026,2026-04-12,SSG,61.0,2049.0,114.0,526.0,114.0,7.0,74.0,95.0,71.0,56.0,1155.3333333333333,4.759665320253895,3.5600115406809003,문학,1.027807913649001,4.421052631578948,5.605263157894737,1.649122807017544,7.5,5.842105263157895,0.5526315789473685,0.1806083650190114,0.1406844106463878,4.638958909101953,110.73850326599276,90.30282787893658,114.0
2026,2026-03-28,두산,6.0,166.0,8.0,39.0,5.0,1.0,9.0,9.0,6.0,3.0,92.0,5.869565217391305,4.445652173913044,잠실,0.9512583942824044,3.375,6.75,1.75,10.125,10.125,1.125,0.2307692307692307,0.2307692307692307,7.195652173913044,165.830212637804,60.30264232876175,8.0
2026,2026-03-29,두산,13.0,341.0,17.0,82.0,15.0,3.0,15.0,21.0,12.0,9.0,180.0,6.0,4.011111111111111,잠실,0.9512583942824044,4.764705882352941,6.352941176470588,1.7647058823529411,11.117647058823527,7.9411764705882355,1.588235294117647,0.2560975609756097,0.1829268292682926,6.481699346405229,120.07335766922476,83.28242163051493,17.0
2026,2026-03-30,두산,13.0,341.0,17.0,82.0,15.0,3.0,15.0,21.0,12.0,9.0,180.0,6.0,4.011111111111111,잠실,0.9512583942824044,4.764705882352941,6.352941176470588,1.7647058823529411,11.117647058823527,7.9411764705882355,1.588235294117647,0.2560975609756097,0.1829268292682926,6.481699346405229,120.07335766922476,83.28242163051493,17.0
2026,2026-03-31,두산,18.0,484.0,28.0,127.0,24.0,5.0,18.0,29.0,17.0,14.0,272.0,5.525735294117647,3.871323529411765,잠실,0.9512583942824044,4.5,5.464285714285714,1.5,9.321428571428571,5.785714285714286,1.6071428571428572,0.2283464566929134,0.1417322834645669,6.049894957983193,117.08710418047887,85.40650202251078,28.0
2026,2026-04-01,두산,24.0,642.0,36.0,170.0,37.0,6.0,24.0,33.0,30.0,23.0,359.3333333333333,5.760667903525047,4.043599257884972,잠실,0.9512583942824044,5.75,7.5,1.6944444444444444,8.25,6.0,1.5,0.1941176470588235,0.1411764705882353,6.376932591218306,95.5292783377331,104.67994916329332,36.0
2026,2026-04-02,두산,27.0,768.0,44.0,205.0,43.0,7.0,29.0,39.0,35.0,27.0,445.3333333333333,5.719311377245509,4.077844311377246,잠실,0.9512583942824044,5.5227272727272725,7.159090909090909,1.6363636363636365,7.977272727272727,5.931818181818182,1.431818181818182,0.1902439024390244,0.1414634146341463,6.350571584104518,98.74648531814812,101.26942713739456,44.0
2026,2026-04-03,두산,33.0,931.0,53.0,252.0,56.0,8.0,37.0,42.0,46.0,36.0,534.3333333333334,5.592014971927635,3.980661260137242,잠실,0.9512583942824044,6.113207547169812,7.811320754716981,1.7547169811320755,7.132075471698113,6.283018867924528,1.3584905660377358,0.1666666666666666,0.1468253968253968,6.452359373344789,87.22293316726498,114.64874703105065,53.0
2026,2026-04-04,두산,39.0,1110.0,62.0,299.0,69.0,8.0,45.0,52.0,55.0,42.0,624.3333333333334,5.477843032568073,3.8873465029364658,잠실,0.9512583942824044,6.096774193548387,7.983870967741935,1.8387096774193548,7.548387096774194,6.532258064516129,1.1612903225806452,0.1739130434782608,0.1505016722408027,6.064765857775175,85.67240830616775,116.72369433415446,62.0
2026,2026-04-05,두산,43.0,1254.0,71.0,335.0,74.0,8.0,49.0,60.0,55.0,42.0,711.3333333333334,5.200093720712277,3.7085285848172447,잠실,0.9512583942824044,5.323943661971831,6.971830985915493,1.732394366197183,7.605633802816901,6.211267605633803,1.0140845070422535,0.1791044776119403,0.1462686567164179,5.553599007352456,93.13420722706056,107.37193452047184,71.0
2026,2026-04-06,두산,43.0,1254.0,71.0,335.0,74.0,8.0,49.0,60.0,55.0,42.0,711.3333333333334,5.200093720712277,3.7085285848172447,잠실,0.9512583942824044,5.323943661971831,6.971830985915493,1.732394366197183,7.605633802816901,6.211267605633803,1.0140845070422535,0.1791044776119403,0.1462686567164179,5.553599007352456,93.13420722706056,107.37193452047184,71.0
2026,2026-04-07,두산,49.0,1433.0,80.0,375.0,81.0,8.0,54.0,72.0,60.0,46.0,801.3333333333334,5.031613976705491,3.697587354409318,잠실,0.9512583942824044,5.175,6.75,1.6875,8.1,6.075,0.9,0.192,0.144,5.222587354409318,92.71040174093534,107.8627620225768,80.0
2026,2026-04-08,두산,53.0,1597.0,89.0,416.0,88.0,9.0,62.0,82.0,63.0,49.0,888.3333333333334,4.984615384615385,3.578611632270169,잠실,0.9512583942824044,4.955056179775281,6.370786516853933,1.6853932584269662,8.292134831460674,6.269662921348314,0.9101123595505618,0.1971153846153846,0.1490384615384615,5.140409385079158,95.92119332578534,104.25224763453626,89.0
2026,2026-04-09,두산,53.0,1597.0,89.0,416.0,88.0,9.0,62.0,82.0,63.0,49.0,888.3333333333334,4.984615384615385,3.578611632270169,잠실,0.9512583942824044,4.955056179775281,6.370786516853933,1.6853932584269662,8.292134831460674,6.269662921348314,0.9101123595505618,0.1971153846153846,0.1490384615384615,5.140409385079158,95.92119332578534,104.25224763453626,89.0
2026,2026-04-10,두산,61.0,1828.0,100.0,472.0,99.0,9.0,73.0,98.0,70.0,56.0,980.3333333333334,4.966678000680041,3.5651139068344104,잠실,0.9512583942824044,5.04,6.3,1.72,8.82,6.57,0.81,0.2076271186440678,0.1546610169491525,4.965113906834411,93.96518445433686,106.42239525278195,100.0
2026,2026-04-11,두산,64.0,1960.0,108.0,509.0,109.0,10.0,75.0,107.0,76.0,60.0,1069.3333333333333,4.864713216957607,3.6013092269326688,잠실,0.9512583942824044,5.0,6.333333333333333,1.7037037037037035,8.916666666666666,6.25,0.8333333333333334,0.2102161100196463,0.1473477406679764,4.906864782488224,92.77238912685178,107.79069175772288,108.0
2026,2026-04-12,두산,68.0,2097.0,116.0,543.0,117.0,10.0,78.0,112.0,82.0,65.0,1155.3333333333333,4.759665320253895,3.5600115406809003,잠실,0.9512583942824044,5.043103448275862,6.362068965517241,1.6810344827586208,8.689655172413794,6.051724137931035,0.7758620689655172,0.2062615101289134,0.143646408839779,4.766908092405038,89.99327182889529,111.1194181162016,116.0
2026,2026-03-28,롯데,6.0,190.0,9.0,43.0,8.0,0.0,8.0,10.0,3.0,2.0,92.0,5.869565217391305,4.445652173913044,사직,1.0488000917921212,2.0,3.0,1.7777777777777777,10.0,8.0,0.0,0.2325581395348837,0.1860465116279069,4.8900966183574885,308.5347867857735,32.41125613152772,9.0
2026,2026-03-29,롯데,11.0,347.0,18.0,79.0,13.0,0.0,13.0,16.0,5.0,3.0,180.0,6.0,4.011111111111111,사직,1.0488000917921212,1.5,2.5,1.4444444444444444,8.0,6.5,0.0,0.2025316455696202,0.1645569620253164,4.4,420.5214871746839,23.779997705196973,18.0
2026,2026-03-30,롯데,11.0,347.0,18.0,79.0,13.0,0.0,13.0,16.0,5.0,3.0,180.0,6.0,4.011111111111111,사직,1.0488000917921212,1.5,2.5,1.4444444444444444,8.0,6.5,0.0,0.2025316455696202,0.1645569620253164,4.4,420.5214871746839,23.779997705196973,18.0
2026,2026-03-31,롯데,16.0,507.0,26.0,118.0,21.0,0.0,20.0,25.0,14.0,8.0,272.0,5.525735294117647,3.871323529411765,사직,1.0488000917921212,2.769230769230769,4.846153846153846,1.5769230769230769,8.653846153846153,6.923076923076923,0.0,0.211864406779661,0.1694915254237288,4.2559389140271495,209.7776076875548,47.66953017642433,26.0
2026,2026-04-01,롯데,21.0,672.0,34.1,159.0,32.0,2.0,25.0,33.0,19.0,13.0,359.3333333333333,5.760667903525047,4.043599257884972,사직,1.0488000917921212,3.407766990291262,4.980582524271845,1.6601941747572817,8.650485436893204,6.5533980582524265,0.5242718446601942,0.2075471698113207,0.1572327044025157,5.063016733613128,177.7178898096236,56.26895531289664,34.333333333333336
2026,2026-04-02,롯데,25.0,842.0,42.1,197.0,42.0,2.0,30.0,40.0,27.0,21.0,445.3333333333333,5.719311377245509,4.077844311377246,사직,1.0488000917921212,4.464566929133858,5.74015748031496,1.700787401574803,8.503937007874015,6.377952755905511,0.4251968503937007,0.2030456852791878,0.1522842639593908,4.928238012164647,134.6767426802227,74.2518700778505,42.333333333333336
2026,2026-04-03,롯데,29.0,1051.0,51.1,253.0,60.0,5.0,43.0,43.0,44.0,38.0,534.3333333333334,5.592014971927635,3.980661260137242,사직,1.0488000917921212,6.662337662337662,7.7142857142857135,2.0064935064935066,7.538961038961038,7.538961038961038,0.8766233766233766,0.1699604743083003,0.1699604743083003,6.084557364033346,88.24089124120577,113.32614459508436,51.333333333333336
2026,2026-04-04,롯데,34.0,1220.0,60.1,299.0,74.0,5.0,48.0,51.0,51.0,45.0,624.3333333333334,5.477843032568073,3.8873465029364658,사직,1.0488000917921212,6.712707182320441,7.607734806629834,2.022099447513812,7.607734806629834,7.160220994475138,0.7458563535911602,0.1705685618729097,0.1605351170568562,5.660827165919891,85.79067416466381,116.56278607633186,60.333333333333336
2026,2026-04-05,롯데,39.0,1388.0,69.1,342.0,81.0,5.0,59.0,57.0,55.0,49.0,711.3333333333334,5.200093720712277,3.7085285848172447,사직,1.0488000917921212,6.360576923076923,7.1394230769230775,2.019230769230769,7.399038461538462,7.658653846153847,0.6490384615384616,0.1666666666666666,0.1725146198830409,5.554682430971091,85.94940251991416,116.3475219933383,69.33333333333333
2026,2026-04-06,롯데,39.0,1388.0,69.1,342.0,81.0,5.0,59.0,57.0,55.0,49.0,711.3333333333334,5.200093720712277,3.7085285848172447,사직,1.0488000917921212,6.360576923076923,7.1394230769230775,2.019230769230769,7.399038461538462,7.658653846153847,0.6490384615384616,0.1666666666666666,0.1725146198830409,5.554682430971091,85.94940251991416,116.3475219933383,69.33333333333333
2026,2026-04-07,롯데,46.0,1597.0,78.1,388.0,90.0,5.0,68.0,67.0,62.0,54.0,801.3333333333334,5.031613976705491,3.697587354409318,사직,1.0488000917921212,6.2042553191489365,7.12340425531915,2.0170212765957447,7.6978723404255325,7.812765957446809,0.574468085106383,0.172680412371134,0.1752577319587628,5.420991609728467,85.2601030877371,117.28815281526784,78.33333333333333
2026,2026-04-08,롯데,48.0,1703.0,87.1,418.0,93.0,6.0,69.0,74.0,63.0,55.0,888.3333333333334,4.984615384615385,3.578611632270169,사직,1.0488000917921212,5.66793893129771,6.492366412213741,1.8549618320610688,7.625954198473283,7.110687022900764,0.6183206106870229,0.1770334928229665,0.1650717703349282,5.147313922346505,92.45591298442,108.15965877363764,87.33333333333333
2026,2026-04-09,롯데,48.0,1703.0,87.1,418.0,93.0,6.0,69.0,74.0,63.0,55.0,888.3333333333334,4.984615384615385,3.578611632270169,사직,1.0488000917921212,5.66793893129771,6.492366412213741,1.8549618320610688,7.625954198473283,7.110687022900764,0.6183206106870229,0.1770334928229665,0.1650717703349282,5.147313922346505,92.45591298442,108.15965877363764,87.33333333333333
2026,2026-04-10,롯데,50.0,1817.0,96.1,449.0,97.0,7.0,69.0,85.0,64.0,56.0,980.3333333333334,4.966678000680041,3.5651139068344104,사직,1.0488000917921212,5.231833910034602,5.97923875432526,1.7231833910034602,7.9411764705882355,6.446366782006921,0.6539792387543253,0.1893095768374164,0.153674832962138,4.893833630017801,99.8022325956226,100.19815929887932,96.33333333333331
2026,2026-04-11,롯데,54.0,1958.0,106.1,484.0,102.0,7.0,70.0,97.0,65.0,57.0,1069.3333333333333,4.864713216957607,3.6013092269326688,사직,1.0488000917921212,4.824451410658307,5.501567398119122,1.6175548589341693,8.210031347962383,5.924764890282132,0.5924764890282131,0.2004132231404958,0.1446280991735537,4.607578819409158,106.0077230829759,94.33274962591788,106.33333333333331
2026,2026-04-12,롯데,57.0,2092.0,114.1,517.0,107.0,8.0,74.0,106.0,67.0,59.0,1155.3333333333333,4.759665320253895,3.5600115406809003,사직,1.0488000917921212,4.644314868804665,5.274052478134111,1.5830903790087465,8.344023323615161,5.825072886297376,0.6297376093294461,0.2050290135396518,0.1431334622823984,4.5570960887858565,107.74148585247003,92.81475859440955,114.33333333333331
2026,2026-03-28,삼성,4.0,141.0,9.0,39.0,11.0,3.0,1.0,6.0,6.0,6.0,92.0,5.869565217391305,4.445652173913044,대구,1.0406172533521605,6.0,6.0,1.3333333333333333,6.0,1.0,3.0,0.1538461538461538,0.0256410256410256,7.778985507246377,101.96773633707085,98.07023632400136,9.0
2026,2026-03-29,삼성,9.0,279.0,18.0,77.0,22.0,7.0,5.0,13.0,12.0,12.0,180.0,6.0,4.011111111111111,대구,1.0406172533521605,6.0,6.0,1.5,6.5,2.5,3.5,0.1688311688311688,0.0649350649350649,8.455555555555556,104.2336860334502,95.93827466478396,18.0
2026,2026-03-30,삼성,9.0,279.0,18.0,77.0,22.0,7.0,5.0,13.0,12.0,12.0,180.0,6.0,4.011111111111111,대구,1.0406172533521605,6.0,6.0,1.5,6.5,2.5,3.5,0.1688311688311688,0.0649350649350649,8.455555555555556,104.2336860334502,95.93827466478396,18.0
2026,2026-03-31,삼성,17.0,481.0,29.0,129.0,34.0,7.0,13.0,19.0,17.0,17.0,272.0,5.525735294117647,3.871323529411765,대구,1.0406172533521605,5.275862068965517,5.275862068965517,1.6206896551724137,5.896551724137931,4.0344827586206895,2.1724137931034484,0.1472868217054263,0.1007751937984496,7.043737322515213,109.17035931228358,91.5999549968947,29.0
2026,2026-04-01,삼성,22.0,611.0,38.0,164.0,41.0,8.0,14.0,23.0,20.0,20.0,359.3333333333333,5.760667903525047,4.043599257884972,대구,1.0406172533521605,4.7368421052631575,4.7368421052631575,1.4473684210526316,5.447368421052632,3.3157894736842106,1.894736842105263,0.1402439024390244,0.0853658536585365,6.675178205253394,126.76285935978964,78.8874600218437,38.0
2026,2026-04-02,삼성,27.0,733.0,47.0,198.0,45.0,9.0,17.0,31.0,22.0,22.0,445.3333333333333,5.719311377245509,4.077844311377246,대구,1.0406172533521605,4.212765957446808,4.212765957446808,1.319148936170213,5.9361702127659575,3.25531914893617,1.7234042553191489,0.1565656565656565,0.0858585858585858,6.333163460313416,141.50914445402708,70.66681124094252,47.0
2026,2026-04-03,삼성,31.0,878.0,56.0,232.0,52.0,10.0,19.0,37.0,23.0,23.0,534.3333333333334,5.592014971927635,3.980661260137242,대구,1.0406172533521605,3.696428571428572,3.696428571428572,1.2678571428571428,5.946428571428571,3.0535714285714284,1.6071428571428572,0.1594827586206896,0.0818965517241379,5.998518402994385,157.6863509235867,63.41702970123208,56.0
2026,2026-04-04,삼성,36.0,1029.0,65.0,273.0,63.0,11.0,24.0,50.0,29.0,29.0,624.3333333333334,5.477843032568073,3.8873465029364658,대구,1.0406172533521605,4.015384615384615,4.015384615384615,1.3384615384615384,6.923076923076923,3.323076923076924,1.523076923076923,0.1831501831501831,0.0879120879120879,5.656577272167235,142.19703104145404,70.32495634233562,65.0
2026,2026-04-05,삼성,40.0,1154.0,73.0,305.0,69.0,11.0,27.0,56.0,31.0,31.0,711.3333333333334,5.200093720712277,3.7085285848172447,대구,1.0406172533521605,3.821917808219178,3.821917808219178,1.3150684931506849,6.904109589041096,3.328767123287671,1.356164383561644,0.1836065573770491,0.0885245901639344,5.24277516015971,141.82014460478305,70.5118446174729,73.0
2026,2026-04-06,삼성,40.0,1154.0,73.0,305.0,69.0,11.0,27.0,56.0,31.0,31.0,711.3333333333334,5.200093720712277,3.7085285848172447,대구,1.0406172533521605,3.821917808219178,3.821917808219178,1.3150684931506849,6.904109589041096,3.328767123287671,1.356164383561644,0.1836065573770491,0.0885245901639344,5.24277516015971,141.82014460478305,70.5118446174729,73.0
2026,2026-04-07,삼성,46.0,1312.0,82.0,345.0,75.0,11.0,35.0,64.0,34.0,34.0,801.3333333333334,5.031613976705491,3.697587354409318,대구,1.0406172533521605,3.731707317073171,3.731707317073171,1.3414634146341464,7.024390243902439,3.841463414634146,1.2073170731707317,0.1855072463768116,0.1014492753623188,5.161001988555659,140.54255249063422,71.152827544287,82.0
2026,2026-04-08,삼성,49.0,1497.0,90.0,399.0,94.0,13.0,45.0,69.0,49.0,48.0,888.3333333333334,4.984615384615385,3.578611632270169,대구,1.0406172533521605,4.8,4.9,1.5444444444444445,6.9,4.5,1.3,0.1729323308270676,0.112781954887218,5.423056076714614,108.24267395781368,92.3850052327549,90.0
2026,2026-04-09,삼성,49.0,1497.0,90.0,399.0,94.0,13.0,45.0,69.0,49.0,48.0,888.3333333333334,4.984615384615385,3.578611632270169,대구,1.0406172533521605,4.8,4.9,1.5444444444444445,6.9,4.5,1.3,0.1729323308270676,0.112781954887218,5.423056076714614,108.24267395781368,92.3850052327549,90.0
2026,2026-04-10,삼성,55.0,1656.0,99.0,444.0,105.0,15.0,51.0,77.0,54.0,50.0,980.3333333333334,4.966678000680041,3.5651139068344104,대구,1.0406172533521605,4.545454545454546,4.909090909090909,1.5757575757575757,7.0,4.636363636363637,1.3636363636363635,0.1734234234234234,0.1148648648648648,5.52470986643037,113.89293417746804,87.80175936479073,99.0
2026,2026-04-11,삼성,61.0,1810.0,108.0,484.0,112.0,15.0,59.0,83.0,58.0,54.0,1069.3333333333333,4.864713216957607,3.6013092269326688,대구,1.0406172533521605,4.5,4.833333333333333,1.5833333333333333,6.916666666666667,4.916666666666667,1.25,0.1714876033057851,0.1219008264462809,5.508716634340076,112.68155335536323,88.74567045116116,108.0
2026,2026-04-12,삼성,66.0,1976.0,117.0,523.0,118.0,17.0,64.0,90.0,61.0,57.0,1155.3333333333333,4.759665320253895,3.5600115406809003,대구,1.0406172533521605,4.384615384615385,4.6923076923076925,1.5555555555555556,6.923076923076923,4.923076923076923,1.3076923076923077,0.1720841300191204,0.1223709369024856,5.551464532133892,113.14959628076129,88.37857428308199,117.0
2026,2026-03-28,키움,7.0,187.0,10.2,50.0,16.0,2.0,4.0,9.0,10.0,10.0,92.0,5.869565217391305,4.445652173913044,고척,0.9666905138306804,8.4375,8.4375,1.875,7.59375,3.375,1.6875,0.18,0.08,6.320652173913044,67.32273178793338,148.53823863683968,10.666666666666666
2026,2026-03-29,키움,12.0,350.0,18.2,94.0,31.0,3.0,7.0,18.0,20.0,16.0,180.0,6.0,4.011111111111111,고척,0.9666905138306804,7.7142857142857135,9.642857142857142,2.0357142857142856,8.678571428571429,3.375,1.4464285714285714,0.1914893617021276,0.0744680851063829,5.296825396825397,75.27055429067552,132.8540767931982,18.666666666666668
2026,2026-03-30,키움,12.0,350.0,18.2,94.0,31.0,3.0,7.0,18.0,20.0,16.0,180.0,6.0,4.011111111111111,고척,0.9666905138306804,7.7142857142857135,9.642857142857142,2.0357142857142856,8.678571428571429,3.375,1.4464285714285714,0.1914893617021276,0.0744680851063829,5.296825396825397,75.27055429067552,132.8540767931982,18.666666666666668
2026,2026-03-31,키움,16.0,498.0,26.2,135.0,43.0,5.0,12.0,23.0,29.0,24.0,272.0,5.525735294117647,3.871323529411765,고척,0.9666905138306804,8.1,9.7875,2.0625,7.762499999999999,4.05,1.6875,0.1703703703703703,0.0888888888888888,5.9338235294117645,66.01986642091812,151.46955821212543,26.666666666666668
2026,2026-04-01,키움,23.0,659.0,35.2,174.0,51.0,5.0,17.0,29.0,31.0,26.0,359.3333333333333,5.760667903525047,4.043599257884972,고척,0.9666905138306804,6.560747663551402,7.822429906542056,1.9065420560747663,7.317757009345795,4.289719626168225,1.2616822429906542,0.1666666666666666,0.0977011494252873,5.669767482184038,84.97459209077513,117.68223599493577,35.666666666666664
2026,2026-04-02,키움,25.0,797.0,43.2,213.0,63.0,7.0,21.0,33.0,42.0,37.0,445.3333333333333,5.719311377245509,4.077844311377246,고척,0.9666905138306804,7.625954198473283,8.656488549618322,1.923664122137405,6.801526717557253,4.328244274809161,1.4427480916030535,0.1549295774647887,0.0985915492957746,6.0931114869497645,72.58036244007327,137.77831446152675,43.66666666666666
2026,2026-04-03,키움,30.0,953.0,52.2,252.0,73.0,8.0,23.0,43.0,44.0,39.0,534.3333333333334,5.592014971927635,3.980661260137242,고척,0.9666905138306804,6.6645569620253164,7.518987341772152,1.8227848101265824,7.348101265822785,3.930379746835443,1.3670886075949369,0.1706349206349206,0.0912698412698412,5.632559994314457,81.20198109050354,123.14970479420344,52.66666666666666
2026,2026-04-04,키움,36.0,1154.0,61.2,295.0,82.0,10.0,32.0,49.0,50.0,45.0,624.3333333333334,5.477843032568073,3.8873465029364658,고척,0.9666905138306804,6.567567567567568,7.297297297297297,1.8486486486486489,7.151351351351352,4.670270270270271,1.4594594594594594,0.1661016949152542,0.1084745762711864,5.963022178612142,80.71878524345189,123.8868990637,61.66666666666666
2026,2026-04-05,키움,41.0,1325.0,70.2,341.0,97.0,11.0,37.0,56.0,56.0,51.0,711.3333333333334,5.200093720712277,3.7085285848172447,고척,0.9666905138306804,6.495283018867924,7.132075471698113,1.8962264150943395,7.132075471698113,4.712264150943396,1.400943396226415,0.1642228739002932,0.1085043988269794,5.717962547081395,77.47876245093609,129.06762683945246,70.66666666666667
2026,2026-04-06,키움,41.0,1325.0,70.2,341.0,97.0,11.0,37.0,56.0,56.0,51.0,711.3333333333334,5.200093720712277,3.7085285848172447,고척,0.9666905138306804,6.495283018867924,7.132075471698113,1.8962264150943395,7.132075471698113,4.712264150943396,1.400943396226415,0.1642228739002932,0.1085043988269794,5.717962547081395,77.47876245093609,129.06762683945246,70.66666666666667
2026,2026-04-07,키움,46.0,1470.0,79.2,379.0,103.0,11.0,42.0,64.0,58.0,53.0,801.3333333333334,5.031613976705491,3.697587354409318,고척,0.9666905138306804,5.987447698744769,6.552301255230125,1.820083682008368,7.230125523012552,4.744769874476988,1.2426778242677825,0.1688654353562005,0.1108179419525065,5.467461831396765,81.32707740143435,122.96027743182655,79.66666666666667
2026,2026-04-08,키움,51.0,1619.0,87.2,420.0,111.0,11.0,50.0,66.0,65.0,58.0,888.3333333333334,4.984615384615385,3.578611632270169,고척,0.9666905138306804,5.9543726235741445,6.673003802281368,1.836501901140684,6.775665399239544,5.133079847908745,1.129277566539924,0.1571428571428571,0.119047619047619,5.415113533410853,81.01496112437844,123.4339912185784,87.66666666666667
2026,2026-04-09,키움,51.0,1619.0,87.2,420.0,111.0,11.0,50.0,66.0,65.0,58.0,888.3333333333334,4.984615384615385,3.578611632270169,고척,0.9666905138306804,5.9543726235741445,6.673003802281368,1.836501901140684,6.775665399239544,5.133079847908745,1.129277566539924,0.1571428571428571,0.119047619047619,5.415113533410853,81.01496112437844,123.4339912185784,87.66666666666667
2026,2026-04-10,키움,55.0,1756.0,96.2,456.0,122.0,12.0,51.0,78.0,68.0,61.0,980.3333333333334,4.966678000680041,3.5651139068344104,고척,0.9666905138306804,5.679310344827586,6.3310344827586205,1.789655172413793,7.2620689655172415,4.748275862068965,1.1172413793103448,0.1710526315789473,0.1118421052631579,5.147872527524066,84.63304899875278,118.15715158917844,96.66666666666669
2026,2026-04-11,키움,60.0,1914.0,106.2,499.0,133.0,12.0,51.0,86.0,71.0,64.0,1069.3333333333333,4.864713216957607,3.6013092269326688,고척,0.9666905138306804,5.4,5.990625,1.725,7.25625,4.303125,1.0125,0.1723446893787575,0.1022044088176352,4.885684226932669,87.18325245370818,114.7009284301445,106.66666666666669
2026,2026-04-12,키움,65.0,2035.0,115.2,532.0,139.0,12.0,52.0,94.0,71.0,64.0,1155.3333333333333,4.759665320253895,3.5600115406809003,고척,0.9666905138306804,4.979827089337175,5.524495677233429,1.6512968299711814,7.314121037463977,4.046109510086455,0.9337175792507204,0.1766917293233082,0.0977443609022556,4.632057650190987,92.49787088696787,108.11059653708104,115.66666666666669
2026,2026-03-28,한화,9.0,230.0,11.0,54.0,12.0,0.0,12.0,9.0,9.0,9.0,92.0,5.869565217391305,4.445652173913044,대전,1.019564452032887,7.363636363636363,7.363636363636363,2.1818181818181817,7.363636363636363,9.818181818181818,0.0,0.1666666666666666,0.2222222222222222,6.082015810276681,81.30074954219222,123.00009601769236,11.0
2026,2026-03-29,한화,15.0,380.0,20.0,91.0,18.0,0.0,16.0,17.0,13.0,13.0,180.0,6.0,4.011111111111111,대전,1.019564452032887,5.85,5.85,1.7,7.65,7.2,0.0,0.1868131868131868,0.1758241758241758,4.711111111111111,104.6107546556879,95.59246592679352,20.0
2026,2026-03-30,한화,15.0,380.0,20.0,91.0,18.0,0.0,16.0,17.0,13.0,13.0,180.0,6.0,4.011111111111111,대전,1.019564452032887,5.85,5.85,1.7,7.65,7.2,0.0,0.1868131868131868,0.1758241758241758,4.711111111111111,104.6107546556879,95.59246592679352,20.0
2026,2026-03-31,한화,23.0,600.0,29.0,144.0,30.0,1.0,28.0,27.0,22.0,22.0,272.0,5.525735294117647,3.871323529411765,대전,1.019564452032887,6.827586206896552,6.827586206896552,2.0,8.379310344827585,8.689655172413794,0.3103448275862069,0.1875,0.1944444444444444,5.354082150101419,82.54748290066159,121.1423976674624,29.0
2026,2026-04-01,한화,32.0,820.0,38.0,192.0,44.0,2.0,35.0,36.0,36.0,35.0,359.3333333333333,5.760667903525047,4.043599257884972,대전,1.019564452032887,8.289473684210526,8.526315789473685,2.0789473684210527,8.526315789473685,8.289473684210526,0.4736842105263157,0.1875,0.1822916666666666,5.596230836832341,70.88050987000618,141.0825065781814,38.0
2026,2026-04-02,한화,36.0,1026.0,47.0,248.0,63.0,4.0,43.0,47.0,49.0,47.0,445.3333333333333,5.719311377245509,4.077844311377246,대전,1.019564452032887,9.0,9.382978723404255,2.25531914893617,9.0,8.23404255319149,0.7659574468085106,0.189516129032258,0.1733870967741935,5.928908141164479,64.81599358915571,154.28290837268116,47.0
2026,2026-04-03,한화,43.0,1212.0,56.0,292.0,73.0,4.0,52.0,55.0,55.0,52.0,534.3333333333334,5.592014971927635,3.980661260137242,대전,1.019564452032887,8.357142857142858,8.839285714285714,2.232142857142857,8.839285714285714,8.357142857142858,0.6428571428571429,0.1883561643835616,0.1780821917808219,5.730661260137242,68.24823906357976,146.5239270229968,56.0
2026,2026-04-04,한화,48.0,1338.0,65.0,328.0,81.0,4.0,54.0,62.0,58.0,52.0,624.3333333333334,5.477843032568073,3.8873465029364658,대전,1.019564452032887,7.2,8.03076923076923,2.076923076923077,8.584615384615384,7.476923076923077,0.5538461538461539,0.1890243902439024,0.1646341463414634,5.27196188755185,77.59934183115128,128.86707237490543,65.0
2026,2026-04-05,한화,54.0,1485.0,73.0,367.0,89.0,5.0,61.0,72.0,66.0,60.0,711.3333333333334,5.200093720712277,3.7085285848172447,대전,1.019564452032887,7.397260273972603,8.136986301369863,2.054794520547945,8.876712328767123,7.52054794520548,0.6164383561643836,0.1961852861035422,0.1662125340599455,5.13318611906382,71.70034114658478,139.46935035575237,73.0
