연도,날짜,팀,선수명,page_id,역할,결과,G,투구점수,IP,타자수,피안타,피홈런,볼넷,삼진,실점,자책,lgIP,lgERA,fip_const,ERA,RA9,WHIP,K/9,BB/9,HR/9,K%,BB%,FIP,ERA+,ERA-,stint_id,IP_O
2026,2026-04-01,한화,류현진,68735,선발,,1.0,57.900000000000006,5.0,18.0,3.0,1.0,0.0,4.0,2.0,1.0,359.3333333333333,5.760667903525047,4.043599257884972,1.8,3.6,0.6,7.2,0.0,1.8,0.2222222222222222,0.0,5.043599257884972,326.4234007171337,30.63505857126226,,5.0
2026,2026-04-02,한화,류현진,68735,,,1.0,57.900000000000006,5.0,18.0,3.0,1.0,0.0,4.0,2.0,1.0,445.3333333333333,5.719311377245509,4.077844311377246,1.8,3.6,0.6,7.2,0.0,1.8,0.2222222222222222,0.0,5.077844311377246,324.0799679457785,30.856581674536237,,5.0
2026,2026-04-03,한화,류현진,68735,,,1.0,57.900000000000006,5.0,18.0,3.0,1.0,0.0,4.0,2.0,1.0,534.3333333333334,5.592014971927635,3.980661260137242,1.8,3.6,0.6,7.2,0.0,1.8,0.2222222222222222,0.0,4.980661260137242,316.8668242237632,31.558999666491616,,5.0
2026,2026-04-04,한화,류현진,68735,,,1.0,57.900000000000006,5.0,18.0,3.0,1.0,0.0,4.0,2.0,1.0,624.3333333333334,5.477843032568073,3.8873465029364658,1.8,3.6,0.6,7.2,0.0,1.8,0.2222222222222222,0.0,4.887346502936466,310.3973673246051,32.21676809372636,,5.0
2026,2026-04-05,한화,류현진,68735,,,1.0,57.900000000000006,5.0,18.0,3.0,1.0,0.0,4.0,2.0,1.0,711.3333333333334,5.200093720712277,3.7085285848172447,1.8,3.6,0.6,7.2,0.0,1.8,0.2222222222222222,0.0,4.708528584817245,294.6589362188416,33.93754191989974,,5.0
2026,2026-04-06,한화,류현진,68735,,,1.0,57.900000000000006,5.0,18.0,3.0,1.0,0.0,4.0,2.0,1.0,711.3333333333334,5.200093720712277,3.7085285848172447,1.8,3.6,0.6,7.2,0.0,1.8,0.2222222222222222,0.0,4.708528584817245,294.6589362188416,33.93754191989974,,5.0
2026,2026-04-07,한화,류현진,68735,선발,승,2.0,120.3,11.0,41.0,7.0,2.0,2.0,14.0,4.0,3.0,801.3333333333334,5.031613976705491,3.697587354409318,2.4545454545454546,3.272727272727273,0.8181818181818182,11.454545454545457,1.6363636363636365,1.6363636363636365,0.3414634146341463,0.048780487804878,4.061223718045682,209.0822603867093,47.828065286382696,,11.0
2026,2026-04-08,한화,류현진,68735,,,2.0,120.3,11.0,41.0,7.0,2.0,2.0,14.0,4.0,3.0,888.3333333333334,4.984615384615385,3.578611632270169,2.4545454545454546,3.272727272727273,0.8181818181818182,11.454545454545457,1.6363636363636365,1.6363636363636365,0.3414634146341463,0.048780487804878,3.942247995906533,207.129294218262,48.279023195350256,,11.0
2026,2026-04-09,한화,류현진,68735,,,2.0,120.3,11.0,41.0,7.0,2.0,2.0,14.0,4.0,3.0,888.3333333333334,4.984615384615385,3.578611632270169,2.4545454545454546,3.272727272727273,0.8181818181818182,11.454545454545457,1.6363636363636365,1.6363636363636365,0.3414634146341463,0.048780487804878,3.942247995906533,207.129294218262,48.279023195350256,,11.0
2026,2026-04-10,한화,류현진,68735,,,2.0,120.3,11.0,41.0,7.0,2.0,2.0,14.0,4.0,3.0,980.3333333333334,4.966678000680041,3.5651139068344104,2.4545454545454546,3.272727272727273,0.8181818181818182,11.454545454545457,1.6363636363636365,1.6363636363636365,0.3414634146341463,0.048780487804878,3.928750270470774,206.3839292526687,48.45338508773784,,11.0
2026,2026-04-11,한화,류현진,68735,,,2.0,120.3,11.0,41.0,7.0,2.0,2.0,14.0,4.0,3.0,1069.3333333333333,4.864713216957607,3.6013092269326688,2.4545454545454546,3.272727272727273,0.8181818181818182,11.454545454545457,1.6363636363636365,1.6363636363636365,0.3414634146341463,0.048780487804878,3.964945590569033,202.14691354374756,49.46897197040733,,11.0
2026,2026-04-12,한화,류현진,68735,,,2.0,120.3,11.0,41.0,7.0,2.0,2.0,14.0,4.0,3.0,1155.3333333333333,4.759665320253895,3.5600115406809003,2.4545454545454546,3.272727272727273,0.8181818181818182,11.454545454545457,1.6363636363636365,1.6363636363636365,0.3414634146341463,0.048780487804878,3.923647904317264,197.78178303227247,50.56077383207875,,11.0
2026,2026-03-28,KT,우규민,236907,중계,홀드,1.0,48.9,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,5.869565217391305,4.445652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.445652173913044,0.0,0.0,,0.3333333333333333
2026,2026-03-29,KT,우규민,236907,,,1.0,48.9,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,6.0,4.011111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.011111111111111,0.0,0.0,,0.3333333333333333
2026,2026-03-30,KT,우규민,236907,,,1.0,48.9,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,6.0,4.011111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.011111111111111,0.0,0.0,,0.3333333333333333
2026,2026-03-31,KT,우규민,236907,,,1.0,48.9,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,5.525735294117647,3.871323529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.871323529411765,0.0,0.0,,0.3333333333333333
2026,2026-04-01,KT,우규민,236907,중계,,2.0,76.8,0.2,6.0,4.0,1.0,0.0,0.0,3.0,3.0,359.3333333333333,5.760667903525047,4.043599257884972,40.5,40.5,6.0,0.0,0.0,13.5,0.0,0.0,23.54359925788497,14.645187506777988,682.8181609400267,,0.6666666666666666
2026,2026-04-02,KT,우규민,236907,중계,,3.0,120.2,0.2,8.0,6.0,1.0,0.0,0.0,3.0,3.0,445.3333333333333,5.719311377245509,4.077844311377246,40.5,40.5,9.0,0.0,0.0,13.5,0.0,0.0,23.577844311377245,14.540047947939296,687.755641233443,,0.6666666666666666
2026,2026-04-03,KT,우규민,236907,,,3.0,120.2,0.2,8.0,6.0,1.0,0.0,0.0,3.0,3.0,534.3333333333334,5.592014971927635,3.980661260137242,40.5,40.5,9.0,0.0,0.0,13.5,0.0,0.0,23.480661260137243,14.216425799250898,703.4116831620876,,0.6666666666666666
2026,2026-04-04,KT,우규민,236907,,,3.0,120.2,0.2,8.0,6.0,1.0,0.0,0.0,3.0,3.0,624.3333333333334,5.477843032568073,3.8873465029364658,40.5,40.5,9.0,0.0,0.0,13.5,0.0,0.0,23.387346502936467,13.9261696192496,718.0725406487504,,0.6666666666666666
2026,2026-04-05,KT,우규민,236907,,,3.0,120.2,0.2,8.0,6.0,1.0,0.0,0.0,3.0,3.0,711.3333333333334,5.200093720712277,3.7085285848172447,40.5,40.5,9.0,0.0,0.0,13.5,0.0,0.0,23.208528584817245,13.2200551859705,756.4264943925714,,0.6666666666666666
2026,2026-04-06,KT,우규민,236907,,,3.0,120.2,0.2,8.0,6.0,1.0,0.0,0.0,3.0,3.0,711.3333333333334,5.200093720712277,3.7085285848172447,40.5,40.5,9.0,0.0,0.0,13.5,0.0,0.0,23.208528584817245,13.2200551859705,756.4264943925714,,0.6666666666666666
2026,2026-04-07,KT,우규민,236907,,,3.0,120.2,0.2,8.0,6.0,1.0,0.0,0.0,3.0,3.0,801.3333333333334,5.031613976705491,3.697587354409318,40.5,40.5,9.0,0.0,0.0,13.5,0.0,0.0,23.19758735440932,12.791733768489811,781.7548567679887,,0.6666666666666666
2026,2026-04-08,KT,우규민,236907,중계,,4.0,164.1,1.2,13.0,9.0,1.0,0.0,1.0,4.0,4.0,888.3333333333334,4.984615384615385,3.578611632270169,21.6,21.6,5.4,5.4,0.0,5.4,0.0769230769230769,0.0,10.178611632270169,23.760469764341146,420.86709981667286,,1.6666666666666667
2026,2026-04-09,KT,우규민,236907,,,4.0,164.1,1.2,13.0,9.0,1.0,0.0,1.0,4.0,4.0,888.3333333333334,4.984615384615385,3.578611632270169,21.6,21.6,5.4,5.4,0.0,5.4,0.0769230769230769,0.0,10.178611632270169,23.760469764341146,420.86709981667286,,1.6666666666666667
2026,2026-04-10,KT,우규민,236907,,,4.0,164.1,1.2,13.0,9.0,1.0,0.0,1.0,4.0,4.0,980.3333333333334,4.966678000680041,3.5651139068344104,21.6,21.6,5.4,5.4,0.0,5.4,0.0769230769230769,0.0,10.16511390683441,23.67496654377922,422.38708052694494,,1.6666666666666667
2026,2026-04-11,KT,우규민,236907,,,4.0,164.1,1.2,13.0,9.0,1.0,0.0,1.0,4.0,4.0,1069.3333333333333,4.864713216957607,3.6013092269326688,21.6,21.6,5.4,5.4,0.0,5.4,0.0769230769230769,0.0,10.201309226932668,23.188924798584186,431.2403480048612,,1.6666666666666667
2026,2026-04-12,KT,우규민,236907,,,4.0,164.1,1.2,13.0,9.0,1.0,0.0,1.0,4.0,4.0,1155.3333333333333,4.759665320253895,3.5600115406809003,21.6,21.6,5.4,5.4,0.0,5.4,0.0769230769230769,0.0,10.1600115406809,22.688186590950387,440.758011219314,,1.6666666666666667
2026,2026-04-01,KIA,양현종,239450,선발,패,1.0,46.400000000000006,4.0,20.0,3.0,0.0,4.0,4.0,3.0,3.0,359.3333333333333,5.760667903525047,4.043599257884972,6.75,6.75,1.75,9.0,9.0,0.0,0.2,0.2,5.043599257884972,85.2358531405915,117.32152177213024,,4.0
2026,2026-04-02,KIA,양현종,239450,,,1.0,46.400000000000006,4.0,20.0,3.0,0.0,4.0,4.0,3.0,3.0,445.3333333333333,5.719311377245509,4.077844311377246,6.75,6.75,1.75,9.0,9.0,0.0,0.2,0.2,5.077844311377246,84.62393472081753,118.1698775055894,,4.0
2026,2026-04-03,KIA,양현종,239450,,,1.0,46.400000000000006,4.0,20.0,3.0,0.0,4.0,4.0,3.0,3.0,534.3333333333334,5.592014971927635,3.980661260137242,6.75,6.75,1.75,9.0,9.0,0.0,0.2,0.2,4.980661260137242,82.74043477068847,120.8598918740827,,4.0
2026,2026-04-04,KIA,양현종,239450,,,1.0,46.400000000000006,4.0,20.0,3.0,0.0,4.0,4.0,3.0,3.0,624.3333333333334,5.477843032568073,3.8873465029364658,6.75,6.75,1.75,9.0,9.0,0.0,0.2,0.2,4.887346502936466,81.05112672186425,123.37891408118344,,4.0
2026,2026-04-05,KIA,양현종,239450,,,1.0,46.400000000000006,4.0,20.0,3.0,0.0,4.0,4.0,3.0,3.0,711.3333333333334,5.200093720712277,3.7085285848172447,6.75,6.75,1.75,9.0,9.0,0.0,0.2,0.2,4.708528584817245,76.94149916622017,129.96887386346023,,4.0
2026,2026-04-06,KIA,양현종,239450,,,1.0,46.400000000000006,4.0,20.0,3.0,0.0,4.0,4.0,3.0,3.0,711.3333333333334,5.200093720712277,3.7085285848172447,6.75,6.75,1.75,9.0,9.0,0.0,0.2,0.2,4.708528584817245,76.94149916622017,129.96887386346023,,4.0
2026,2026-04-07,KIA,양현종,239450,선발,,2.0,107.3,9.2,41.0,5.0,1.0,6.0,7.0,4.0,4.0,801.3333333333334,5.031613976705491,3.697587354409318,3.724137931034483,3.724137931034483,1.137931034482759,6.517241379310345,5.586206896551724,0.9310344827586208,0.1707317073170731,0.1463414634146341,5.456208044064491,134.93816599991462,74.10801774203992,,9.666666666666666
2026,2026-04-08,KIA,양현종,239450,,,2.0,107.3,9.2,41.0,5.0,1.0,6.0,7.0,4.0,4.0,888.3333333333334,4.984615384615385,3.578611632270169,3.724137931034483,3.724137931034483,1.137931034482759,6.517241379310345,5.586206896551724,0.9310344827586208,0.1707317073170731,0.1463414634146341,5.337232321925342,133.67775455925604,74.80676222435532,,9.666666666666666
2026,2026-04-09,KIA,양현종,239450,,,2.0,107.3,9.2,41.0,5.0,1.0,6.0,7.0,4.0,4.0,888.3333333333334,4.984615384615385,3.578611632270169,3.724137931034483,3.724137931034483,1.137931034482759,6.517241379310345,5.586206896551724,0.9310344827586208,0.1707317073170731,0.1463414634146341,5.337232321925342,133.67775455925604,74.80676222435532,,9.666666666666666
2026,2026-04-10,KIA,양현종,239450,,,2.0,107.3,9.2,41.0,5.0,1.0,6.0,7.0,4.0,4.0,980.3333333333334,4.966678000680041,3.5651139068344104,3.724137931034483,3.724137931034483,1.137931034482759,6.517241379310345,5.586206896551724,0.9310344827586208,0.1707317073170731,0.1463414634146341,5.323734596489583,133.19670857634136,75.07693025513859,,9.666666666666666
2026,2026-04-11,KIA,양현종,239450,,,2.0,107.3,9.2,41.0,5.0,1.0,6.0,7.0,4.0,4.0,1069.3333333333333,4.864713216957607,3.6013092269326688,3.724137931034483,3.724137931034483,1.137931034482759,6.517241379310345,5.586206896551724,0.9310344827586208,0.1707317073170731,0.1463414634146341,5.359929916587841,130.46221006835128,76.65054880459896,,9.666666666666666
2026,2026-04-12,KIA,양현종,239450,,,2.0,107.3,9.2,41.0,5.0,1.0,6.0,7.0,4.0,4.0,1155.3333333333333,4.759665320253895,3.5600115406809003,3.724137931034483,3.724137931034483,1.137931034482759,6.517241379310345,5.586206896551724,0.9310344827586208,0.1707317073170731,0.1463414634146341,5.318632230336073,127.64502842664108,78.3422599631219,,9.666666666666666
2026,2026-03-28,삼성,백정현,299512,중계,,1.0,54.4,1.1,4.0,0.0,0.0,0.0,1.0,0.0,0.0,92.0,5.869565217391305,4.445652173913044,0.0,0.0,0.0,6.75,0.0,0.0,0.25,0.0,2.945652173913044,0.0,0.0,,1.3333333333333333
2026,2026-03-29,삼성,백정현,299512,,,1.0,54.4,1.1,4.0,0.0,0.0,0.0,1.0,0.0,0.0,180.0,6.0,4.011111111111111,0.0,0.0,0.0,6.75,0.0,0.0,0.25,0.0,2.511111111111111,0.0,0.0,,1.3333333333333333
2026,2026-03-30,삼성,백정현,299512,,,1.0,54.4,1.1,4.0,0.0,0.0,0.0,1.0,0.0,0.0,180.0,6.0,4.011111111111111,0.0,0.0,0.0,6.75,0.0,0.0,0.25,0.0,2.511111111111111,0.0,0.0,,1.3333333333333333
2026,2026-03-31,삼성,백정현,299512,중계,,2.0,103.3,1.2,5.0,0.0,0.0,0.0,1.0,0.0,0.0,272.0,5.525735294117647,3.871323529411765,0.0,0.0,0.0,5.4,0.0,0.0,0.2,0.0,2.6713235294117643,0.0,0.0,,1.6666666666666667
2026,2026-04-01,삼성,백정현,299512,중계,,3.0,156.2,2.2,8.0,0.0,0.0,0.0,2.0,0.0,0.0,359.3333333333333,5.760667903525047,4.043599257884972,0.0,0.0,0.0,6.75,0.0,0.0,0.25,0.0,2.5435992578849724,0.0,0.0,,2.6666666666666665
2026,2026-04-02,삼성,백정현,299512,,,3.0,156.2,2.2,8.0,0.0,0.0,0.0,2.0,0.0,0.0,445.3333333333333,5.719311377245509,4.077844311377246,0.0,0.0,0.0,6.75,0.0,0.0,0.25,0.0,2.5778443113772456,0.0,0.0,,2.6666666666666665
2026,2026-04-03,삼성,백정현,299512,중계,홀드,4.0,208.1,3.2,11.0,0.0,0.0,0.0,2.0,0.0,0.0,534.3333333333334,5.592014971927635,3.980661260137242,0.0,0.0,0.0,4.909090909090909,0.0,0.0,0.1818181818181818,0.0,2.889752169228151,0.0,0.0,,3.6666666666666665
2026,2026-04-04,삼성,백정현,299512,,,4.0,208.1,3.2,11.0,0.0,0.0,0.0,2.0,0.0,0.0,624.3333333333334,5.477843032568073,3.8873465029364658,0.0,0.0,0.0,4.909090909090909,0.0,0.0,0.1818181818181818,0.0,2.796437412027375,0.0,0.0,,3.6666666666666665
2026,2026-04-05,삼성,백정현,299512,,,4.0,208.1,3.2,11.0,0.0,0.0,0.0,2.0,0.0,0.0,711.3333333333334,5.200093720712277,3.7085285848172447,0.0,0.0,0.0,4.909090909090909,0.0,0.0,0.1818181818181818,0.0,2.617619493908154,0.0,0.0,,3.6666666666666665
2026,2026-04-06,삼성,백정현,299512,,,4.0,208.1,3.2,11.0,0.0,0.0,0.0,2.0,0.0,0.0,711.3333333333334,5.200093720712277,3.7085285848172447,0.0,0.0,0.0,4.909090909090909,0.0,0.0,0.1818181818181818,0.0,2.617619493908154,0.0,0.0,,3.6666666666666665
2026,2026-04-07,삼성,백정현,299512,,,4.0,208.1,3.2,11.0,0.0,0.0,0.0,2.0,0.0,0.0,801.3333333333334,5.031613976705491,3.697587354409318,0.0,0.0,0.0,4.909090909090909,0.0,0.0,0.1818181818181818,0.0,2.6066782635002266,0.0,0.0,,3.6666666666666665
2026,2026-04-08,삼성,백정현,299512,,,4.0,208.1,3.2,11.0,0.0,0.0,0.0,2.0,0.0,0.0,888.3333333333334,4.984615384615385,3.578611632270169,0.0,0.0,0.0,4.909090909090909,0.0,0.0,0.1818181818181818,0.0,2.4877025413610783,0.0,0.0,,3.6666666666666665
2026,2026-04-09,삼성,백정현,299512,,,4.0,208.1,3.2,11.0,0.0,0.0,0.0,2.0,0.0,0.0,888.3333333333334,4.984615384615385,3.578611632270169,0.0,0.0,0.0,4.909090909090909,0.0,0.0,0.1818181818181818,0.0,2.4877025413610783,0.0,0.0,,3.6666666666666665
2026,2026-04-10,삼성,백정현,299512,,,4.0,208.1,3.2,11.0,0.0,0.0,0.0,2.0,0.0,0.0,980.3333333333334,4.966678000680041,3.5651139068344104,0.0,0.0,0.0,4.909090909090909,0.0,0.0,0.1818181818181818,0.0,2.47420481592532,0.0,0.0,,3.6666666666666665
2026,2026-04-11,삼성,백정현,299512,중계,승,5.0,262.5,5.2,18.0,1.0,0.0,0.0,2.0,0.0,0.0,1069.3333333333333,4.864713216957607,3.6013092269326688,0.0,0.0,0.1764705882352941,3.176470588235294,0.0,0.0,0.1111111111111111,0.0,2.895426873991492,0.0,0.0,,5.666666666666667
2026,2026-04-12,삼성,백정현,299512,,,5.0,262.5,5.2,18.0,1.0,0.0,0.0,2.0,0.0,0.0,1155.3333333333333,4.759665320253895,3.5600115406809003,0.0,0.0,0.1764705882352941,3.176470588235294,0.0,0.0,0.1111111111111111,0.0,2.854129187739724,0.0,0.0,,5.666666666666667
2026,2026-03-29,두산,이용찬,314554,중계,,1.0,47.4,0.2,4.0,1.0,0.0,1.0,1.0,0.0,0.0,180.0,6.0,4.011111111111111,0.0,0.0,3.0,13.5,13.5,0.0,0.25,0.25,5.511111111111111,0.0,0.0,,0.6666666666666666
2026,2026-03-30,두산,이용찬,314554,,,1.0,47.4,0.2,4.0,1.0,0.0,1.0,1.0,0.0,0.0,180.0,6.0,4.011111111111111,0.0,0.0,3.0,13.5,13.5,0.0,0.25,0.25,5.511111111111111,0.0,0.0,,0.6666666666666666
2026,2026-03-31,두산,이용찬,314554,,,1.0,47.4,0.2,4.0,1.0,0.0,1.0,1.0,0.0,0.0,272.0,5.525735294117647,3.871323529411765,0.0,0.0,3.0,13.5,13.5,0.0,0.25,0.25,5.3713235294117645,0.0,0.0,,0.6666666666666666
2026,2026-04-01,두산,이용찬,314554,중계,,2.0,85.3,1.2,9.0,3.0,1.0,1.0,1.0,2.0,2.0,359.3333333333333,5.760667903525047,4.043599257884972,10.8,10.8,2.4,5.4,5.4,5.4,0.1111111111111111,0.1111111111111111,12.443599257884973,50.86049541129309,196.61625234149008,,1.6666666666666667
2026,2026-04-02,두산,이용찬,314554,,,2.0,85.3,1.2,9.0,3.0,1.0,1.0,1.0,2.0,2.0,445.3333333333333,5.719311377245509,4.077844311377246,10.8,10.8,2.4,5.4,5.4,5.4,0.1111111111111111,0.1111111111111111,12.477844311377249,50.495361810416654,198.03799084646045,,1.6666666666666667
2026,2026-04-03,두산,이용찬,314554,중계,,3.0,137.2,2.2,12.0,3.0,1.0,1.0,1.0,2.0,2.0,534.3333333333334,5.592014971927635,3.980661260137242,6.75,6.75,1.5,3.375,3.375,3.375,0.0833333333333333,0.0833333333333333,9.230661260137245,78.99435456657962,126.59132484678508,,2.6666666666666665
2026,2026-04-04,두산,이용찬,314554,중계,,4.0,191.6,4.0,17.0,4.0,1.0,1.0,4.0,2.0,2.0,624.3333333333334,5.477843032568073,3.8873465029364658,4.5,4.5,1.25,9.0,2.25,2.25,0.2352941176470588,0.0588235294117647,5.887346502936466,116.07229512448536,86.15320296092352,,4.0
2026,2026-04-05,두산,이용찬,314554,,,4.0,191.6,4.0,17.0,4.0,1.0,1.0,4.0,2.0,2.0,711.3333333333334,5.200093720712277,3.7085285848172447,4.5,4.5,1.25,9.0,2.25,2.25,0.2352941176470588,0.0588235294117647,5.708528584817245,110.1869493953956,90.75484941611307,,4.0
2026,2026-04-06,두산,이용찬,314554,,,4.0,191.6,4.0,17.0,4.0,1.0,1.0,4.0,2.0,2.0,711.3333333333334,5.200093720712277,3.7085285848172447,4.5,4.5,1.25,9.0,2.25,2.25,0.2352941176470588,0.0588235294117647,5.708528584817245,110.1869493953956,90.75484941611307,,4.0
2026,2026-04-07,두산,이용찬,314554,중계,,5.0,229.0,4.0,19.0,6.0,1.0,1.0,4.0,4.0,4.0,801.3333333333334,5.031613976705491,3.697587354409318,9.0,9.0,1.75,9.0,2.25,2.25,0.2105263157894736,0.0526315789473684,5.697587354409318,53.30848100103782,187.58741221317703,,4.0
2026,2026-04-08,두산,이용찬,314554,,,5.0,229.0,4.0,19.0,6.0,1.0,1.0,4.0,4.0,4.0,888.3333333333334,4.984615384615385,3.578611632270169,9.0,9.0,1.75,9.0,2.25,2.25,0.2105263157894736,0.0526315789473684,5.578611632270169,52.810544640039126,189.35612325456583,,4.0
2026,2026-04-09,두산,이용찬,314554,,,5.0,229.0,4.0,19.0,6.0,1.0,1.0,4.0,4.0,4.0,888.3333333333334,4.984615384615385,3.578611632270169,9.0,9.0,1.75,9.0,2.25,2.25,0.2105263157894736,0.0526315789473684,5.578611632270169,52.810544640039126,189.35612325456583,,4.0
2026,2026-04-10,두산,이용찬,314554,중계,승,6.0,277.9,5.0,25.0,7.0,1.0,2.0,5.0,4.0,4.0,980.3333333333334,4.966678000680041,3.5651139068344104,7.2,7.2,1.8,9.0,3.6,1.8,0.2,0.08,5.36511390683441,65.77562911803581,152.03199321825994,,5.0
2026,2026-04-11,두산,이용찬,314554,,,6.0,277.9,5.0,25.0,7.0,1.0,2.0,5.0,4.0,4.0,1069.3333333333333,4.864713216957607,3.6013092269326688,7.2,7.2,1.8,9.0,3.6,1.8,0.2,0.08,5.401309226932669,64.4252702269804,155.21859613112093,,5.0
2026,2026-04-12,두산,이용찬,314554,,,6.0,277.9,5.0,25.0,7.0,1.0,2.0,5.0,4.0,4.0,1155.3333333333333,4.759665320253895,3.5600115406809003,7.2,7.2,1.8,9.0,3.6,1.8,0.2,0.08,5.3600115406809,63.03408048360123,158.64433847974624,,5.0
2026,2026-03-29,SSG,노경은,316925,중계,,1.0,51.4,1.1,4.0,0.0,0.0,1.0,0.0,0.0,0.0,180.0,6.0,4.011111111111111,0.0,0.0,0.75,0.0,6.75,0.0,0.0,0.25,6.261111111111111,0.0,0.0,,1.3333333333333333
2026,2026-03-30,SSG,노경은,316925,,,1.0,51.4,1.1,4.0,0.0,0.0,1.0,0.0,0.0,0.0,180.0,6.0,4.011111111111111,0.0,0.0,0.75,0.0,6.75,0.0,0.0,0.25,6.261111111111111,0.0,0.0,,1.3333333333333333
2026,2026-03-31,SSG,노경은,316925,,,1.0,51.4,1.1,4.0,0.0,0.0,1.0,0.0,0.0,0.0,272.0,5.525735294117647,3.871323529411765,0.0,0.0,0.75,0.0,6.75,0.0,0.0,0.25,6.1213235294117645,0.0,0.0,,1.3333333333333333
2026,2026-04-01,SSG,노경은,316925,,,1.0,51.4,1.1,4.0,0.0,0.0,1.0,0.0,0.0,0.0,359.3333333333333,5.760667903525047,4.043599257884972,0.0,0.0,0.75,0.0,6.75,0.0,0.0,0.25,6.293599257884972,0.0,0.0,,1.3333333333333333
2026,2026-04-02,SSG,노경은,316925,,,1.0,51.4,1.1,4.0,0.0,0.0,1.0,0.0,0.0,0.0,445.3333333333333,5.719311377245509,4.077844311377246,0.0,0.0,0.75,0.0,6.75,0.0,0.0,0.25,6.327844311377246,0.0,0.0,,1.3333333333333333
2026,2026-04-03,SSG,노경은,316925,,,1.0,51.4,1.1,4.0,0.0,0.0,1.0,0.0,0.0,0.0,534.3333333333334,5.592014971927635,3.980661260137242,0.0,0.0,0.75,0.0,6.75,0.0,0.0,0.25,6.230661260137242,0.0,0.0,,1.3333333333333333
2026,2026-04-04,SSG,노경은,316925,중계,승,2.0,102.8,2.2,10.0,1.0,0.0,2.0,2.0,0.0,0.0,624.3333333333334,5.477843032568073,3.8873465029364658,0.0,0.0,1.125,6.75,6.75,0.0,0.2,0.2,4.637346502936466,0.0,0.0,,2.6666666666666665
2026,2026-04-05,SSG,노경은,316925,,,2.0,102.8,2.2,10.0,1.0,0.0,2.0,2.0,0.0,0.0,711.3333333333334,5.200093720712277,3.7085285848172447,0.0,0.0,1.125,6.75,6.75,0.0,0.2,0.2,4.458528584817245,0.0,0.0,,2.6666666666666665
2026,2026-04-06,SSG,노경은,316925,,,2.0,102.8,2.2,10.0,1.0,0.0,2.0,2.0,0.0,0.0,711.3333333333334,5.200093720712277,3.7085285848172447,0.0,0.0,1.125,6.75,6.75,0.0,0.2,0.2,4.458528584817245,0.0,0.0,,2.6666666666666665
2026,2026-04-07,SSG,노경은,316925,,,2.0,102.8,2.2,10.0,1.0,0.0,2.0,2.0,0.0,0.0,801.3333333333334,5.031613976705491,3.697587354409318,0.0,0.0,1.125,6.75,6.75,0.0,0.2,0.2,4.447587354409318,0.0,0.0,,2.6666666666666665
2026,2026-04-08,SSG,노경은,316925,중계,,3.0,154.7,3.2,13.0,1.0,0.0,2.0,2.0,0.0,0.0,888.3333333333334,4.984615384615385,3.578611632270169,0.0,0.0,0.8181818181818182,4.909090909090909,4.909090909090909,0.0,0.1538461538461538,0.1538461538461538,4.124066177724715,0.0,0.0,,3.6666666666666665
2026,2026-04-09,SSG,노경은,316925,,,3.0,154.7,3.2,13.0,1.0,0.0,2.0,2.0,0.0,0.0,888.3333333333334,4.984615384615385,3.578611632270169,0.0,0.0,0.8181818181818182,4.909090909090909,4.909090909090909,0.0,0.1538461538461538,0.1538461538461538,4.124066177724715,0.0,0.0,,3.6666666666666665
2026,2026-04-10,SSG,노경은,316925,,,3.0,154.7,3.2,13.0,1.0,0.0,2.0,2.0,0.0,0.0,980.3333333333334,4.966678000680041,3.5651139068344104,0.0,0.0,0.8181818181818182,4.909090909090909,4.909090909090909,0.0,0.1538461538461538,0.1538461538461538,4.110568452288956,0.0,0.0,,3.6666666666666665
2026,2026-04-11,SSG,노경은,316925,중계,패,4.0,195.6,4.2,18.0,3.0,0.0,3.0,3.0,2.0,1.0,1069.3333333333333,4.864713216957607,3.6013092269326688,1.9285714285714284,3.8571428571428568,1.2857142857142856,5.785714285714286,5.785714285714286,0.0,0.1666666666666666,0.1666666666666666,4.244166369789811,259.4594140075745,38.54167341836386,,4.666666666666667
2026,2026-04-12,SSG,노경은,316925,,,4.0,195.6,4.2,18.0,3.0,0.0,3.0,3.0,2.0,1.0,1155.3333333333333,4.759665320253895,3.5600115406809003,1.9285714285714284,3.8571428571428568,1.2857142857142856,5.785714285714286,5.785714285714286,0.0,0.1666666666666666,0.1666666666666666,4.202868683538043,253.85668584952725,39.39230501861774,,4.666666666666667
2026,2026-04-03,KIA,이태양,419526,중계,,1.0,43.9,1.0,6.0,1.0,0.0,2.0,1.0,1.0,1.0,534.3333333333334,5.592014971927635,3.980661260137242,9.0,9.0,3.0,9.0,18.0,0.0,0.1666666666666666,0.3333333333333333,7.980661260137242,62.05532607801635,161.14652249877693,,1.0
